clip,frame_index,group_index,label_transfer,endpoints
wnba__wnba_05,23424,47,other,"[[156,114],[185,98]]"
wnba__wnba_05,23424,48,other,"[[517,260],[537,231]]"
wnba__wnba_05,23424,49,other,"[[0,221],[28,204]]"
wnba__wnba_05,23424,50,other,"[[436,263],[467,252]]"
wnba__wnba_05,23424,51,other,"[[496,276],[520,255]]"
wnba__wnba_05,23424,52,other,"[[425,264],[456,257]]"
wnba__wnba_05,23424,53,other,"[[192,166],[222,174]]"
wnba__wnba_05,23424,54,other,"[[407,167],[431,147]]"
wnba__wnba_05,23424,55,other,"[[300,82],[307,52]]"
wnba__wnba_05,23424,56,other,"[[517,171],[535,195]]"
wnba__wnba_05,23424,57,other,"[[298,339],[298,309]]"
wnba__wnba_05,23424,58,other,"[[262,359],[291,366]]"
wnba__wnba_05,23424,59,other,"[[142,239],[144,268]]"
wnba__wnba_05,23424,60,other,"[[36,27],[65,29]]"
wnba__wnba_05,23424,61,other,"[[456,261],[480,246]]"
wnba__wnba_05,23424,62,other,"[[488,190],[502,166]]"
