event_id,event_date,y,p_base,p_recalibrated_s05,standin_loss,loss_base,loss_recalibrated,paired_loss_differential,p1_id,p2_id,p1_id
20220725-atp-2022-0319-105583-106234-288,2022-07-25,1.0,0.390964199381646,0.41203281677301734,0.3709246064348395,0.3709246064348395,0.34570540855187215,-0.025219197882967337,105583,106234,105583
20220725-atp-2022-0319-104665-209209-289,2022-07-25,0.0,0.5245284148838503,0.4898989898989899,0.27513005802056456,0.27513005802056456,0.2400010203040506,-0.03512903771651396,104665,209209,104665
20220725-atp-2022-0319-105311-208103-290,2022-07-25,0.0,0.4526485834711854,0.4528846153846154,0.20489074011847072,0.20489074011847072,0.205104474852071,0.00021373473360028483,105311,208103,105311
20220725-atp-2022-0319-105138-200514-291,2022-07-25,1.0,0.797955949564724,0.7661016949152543,0.04082179831629233,0.04082179831629233,0.05470841712151679,0.01388661880522446,105138,200514,105138
20220725-atp-2022-0319-105948-124079-292,2022-07-25,0.0,0.4938911491846151,0.4891640866873066,0.2439284672428997,0.2439284672428997,0.2392815037046268,-0.004646963538272902,105948,124079,105948
20220725-atp-2022-0319-105077-122669-293,2022-07-25,1.0,0.5738688767670823,0.5287610619469025,0.18158773418774807,0.18158773418774807,0.22206613673741102,0.04047840254966295,105077,122669,105077
20220725-atp-2022-0319-105870-106233-294,2022-07-25,1.0,0.2649095012444797,0.3155963302752294,0.5403580413606395,0.5403580413606395,0.4684083831327329,-0.07194965822790655,105870,106233,105870
20220725-atp-2022-0319-105583-209209-295,2022-07-25,0.0,0.4630875380297862,0.471875,0.21445006787848866,0.21445006787848866,0.222666015625,0.008215947746511326,105583,209209,105583
20220725-atp-2022-0319-105138-208103-296,2022-07-25,1.0,0.7375088394624735,0.6757369614512472,0.06890160936033753,0.06890160936033753,0.10514651816886995,0.03624490880853243,105138,208103,105138
20220725-atp-2022-0319-105077-124079-297,2022-07-25,1.0,0.4789575745233432,0.48894783377542006,0.27148520914659746,0.27148520914659746,0.2611743166028357,-0.010310892543761774,105077,124079,105077
20220725-atp-2022-0319-105870-209209-298,2022-07-25,0.0,0.4943913697421801,0.4891736632788335,0.24442282647554905,0.24442282647554905,0.23929087284563358,-0.0051319536299154755,105870,209209,105870
20220725-atp-2022-0319-105077-105138-299,2022-07-25,0.0,0.3724305786983822,0.412568306010929,0.13870453594961185,0.13870453594961185,0.17021260712472752,0.03150807117511567,105077,105138,105077
20220725-atp-2022-0319-105138-209209-300,2022-07-25,1.0,0.5802429040313666,0.5291083271923359,0.17619601961602052,0.17619601961602052,0.22173896751960018,0.045542947903579656,105138,209209,105138
20220725-atp-2022-0439-144707-144719-271,2022-07-25,0.0,0.5321709485894699,0.48895759717314496,0.28320591852261623,0.28320591852261623,0.2390795318333355,-0.04412638668928073,144707,144719,144707
20220725-atp-2022-0439-105967-106148-272,2022-07-25,0.0,0.5061166291382162,0.48874172185430476,0.2561540422902307,0.2561540422902307,0.23886847068111058,-0.017285571609120115,105967,106148,105967
20220725-atp-2022-0439-144684-207213-273,2022-07-25,1.0,0.8701241792430982,0.77734375,0.016867728817278896,0.016867728817278896,0.0495758056640625,0.032708076846783604,144684,207213,144684
20220725-atp-2022-0439-106162-111513-275,2022-07-25,1.0,0.20517253165707383,0.25874125874125875,0.6317507044324253,0.6317507044324253,0.5494645214924935,-0.08228618293993184,106162,111513,106162
20220725-atp-2022-0439-106065-209890-276,2022-07-25,1.0,0.6014412521494729,0.5615062761506276,0.15884907548818006,0.15884907548818006,0.19227674585528962,0.03342767036710956,106065,209890,106065
20220725-atp-2022-0439-105379-207518-277,2022-07-25,0.0,0.2295121690293628,0.2871536523929471,0.052675835732562806,0.052675835732562806,0.0824572200826095,0.029781384350046694,105379,207518,105379
20220725-atp-2022-0439-104926-123755-278,2022-07-25,0.0,0.6345929565469977,0.5591397849462365,0.40270822049905963,0.40270822049905963,0.3126372991097236,-0.09007092138933603,104926,123755,104926
20220725-atp-2022-0439-106398-206748-279,2022-07-25,0.0,0.6986756172881752,0.6571719226856562,0.4881476181930126,0.4881476181930126,0.43187493596636206,-0.05627268222665055,106398,206748,106398
20220725-atp-2022-0439-126523-209976-280,2022-07-25,1.0,0.6006604152891831,0.5618729096989967,0.1594721039170077,0.1594721039170077,0.19195534725562347,0.03248324333861577,126523,209976,126523
20220725-atp-2022-0439-127157-144895-282,2022-07-25,0.0,0.34176958810631225,0.3661971830985915,0.11680645135435833,0.11680645135435833,0.13410037690934334,0.017293925554985018,127157,144895,127157
20220725-atp-2022-0439-105487-144869-283,2022-07-25,1.0,0.706655151066393,0.6565040650406504,0.08605120039588073,0.08605120039588073,0.11798945733359774,0.03193825693771701,105487,144869,105487
20220725-atp-2022-0439-105613-105643-284,2022-07-25,1.0,0.4270012341096194,0.45244956772334294,0.3283275857118992,0.3283275857118992,0.2998114758863541,-0.02851610982554509,105613,105643,105613
20220725-atp-2022-0439-144719-206173-286,2022-07-25,0.0,0.14286859649002168,0.2163120567375887,0.020411435863028633,0.020411435863028633,0.04679090589004579,0.026379470027017154,144719,206173,144719
20220725-atp-2022-0439-106148-144684-287,2022-07-25,1.0,0.15841530649977265,0.21810699588477367,0.7082647963338716,0.7082647963338716,0.6113566698843333,-0.09690812644953828,106148,144684,106148
20220725-atp-2022-0439-106162-202104-288,2022-07-25,1.0,0.19494642659228098,0.24561403508771928,0.6481112560565376,0.6481112560565376,0.5690981840566328,-0.07901307199990482,106162,202104,106162
20220725-atp-2022-0439-106065-207518-289,2022-07-25,1.0,0.19122676060302812,0.2482517482517482,0.6541141527646716,0.6541141527646716,0.5651254340065529,-0.08898871875811865,106065,207518,106065
20220725-atp-2022-0439-123755-206748-290,2022-07-25,0.0,0.7078832701041766,0.6568965517241379,0.5010987240933826,0.5010987240933826,0.4315130796670629,-0.0695856444263197,123755,206748,123755
20220725-atp-2022-0439-126523-208029-291,2022-07-25,1.0,0.336265103665541,0.365625,0.44054401261211495,0.44054401261211495,0.40243164062500003,-0.038112371987114924,126523,208029,126523
20220725-atp-2022-0439-105487-144895-292,2022-07-25,1.0,0.3078577108583534,0.34310850439882695,0.4790609484182388,0.4790609484182388,0.431506436993146,-0.047554511425092816,105487,144895,105487
20220725-atp-2022-0439-105613-207989-293,2022-07-25,0.0,0.04168485638478025,0.036036036036036036,0.0017376272518197546,0.0017376272518197546,0.0012985958931904878,-0.0004390313586292668,105613,207989,105613
20220725-atp-2022-0439-106148-206173-294,2022-07-25,0.0,0.10919606949449653,0.14285714285714285,0.011923781593046917,0.011923781593046917,0.02040816326530612,0.008484381672259204,106148,206173,106148
20220725-atp-2022-0439-106065-106162-295,2022-07-25,0.0,0.451437675591382,0.45297504798464494,0.20379597494334983,0.20379597494334983,0.2051863940966914,0.0013904191533415655,106065,106162,106065
20220725-atp-2022-0439-126523-206748-296,2022-07-25,0.0,0.6216166713277806,0.5862068965517241,0.3864072860726301,0.3864072860726301,0.34363852556480373,-0.04276876050782635,126523,206748,126523
20220725-atp-2022-0439-105487-207989-297,2022-07-25,0.0,0.03166189925687319,0.03571428571428571,0.001002475864552387,0.001002475864552387,0.0012755102040816326,0.00027303433952924555,105487,207989,105487
20220725-atp-2022-0439-106162-206173-298,2022-07-25,0.0,0.17087021343491643,0.22131147540983606,0.029196629839293897,0.029196629839293897,0.04897876914807847,0.019782139308784575,106162,206173,106162
20220725-atp-2022-0439-206748-207989-299,2022-07-25,0.0,0.051462392415358375,0.035398230088495575,0.002648377833112335,0.002648377833112335,0.0012530346933980734,-0.0013953431397142617,206748,207989,206748
20220725-atp-2022-0439-206173-207989-300,2022-07-25,1.0,0.30855261019870955,0.3440702781844802,0.4780994928630178,0.4780994928630178,0.43024379996098516,-0.04785569290203262,206173,207989,206173
20220725-atp-2022-6116-106368-210097-271,2022-07-25,0.0,0.3800770130586929,0.4121929026387625,0.14445853585561783,0.14445853585561783,0.16990298898576836,0.025444453130150535,106368,210097,106368
20220725-atp-2022-6116-106045-111456-272,2022-07-25,0.0,0.2502285102527821,0.3082706766917293,0.06261430734332667,0.06261430734332667,0.0950308101079767,0.03241650276465004,106045,111456,106045
20220725-atp-2022-6116-105332-202385-273,2022-07-25,0.0,0.16539950871112316,0.22040816326530613,0.027356997481880908,0.027356997481880908,0.04857975843398584,0.021222760952104933,105332,202385,105332
20220725-atp-2022-6116-106121-200624-275,2022-07-25,1.0,0.19691918625456417,0.2508710801393728,0.6449387934060314,0.6449387934060314,0.5611941385715501,-0.08374465483448135,106121,200624,106121
20220725-atp-2022-6116-105357-200615-276,2022-07-25,1.0,0.6436704008132255,0.6196840826245442,0.1269707832566074,0.1269707832566074,0.1446401970091345,0.01766941375252709,105357,200615,105357
20220725-atp-2022-6116-111442-206909-277,2022-07-25,0.0,0.3403829196683655,0.3666146645865834,0.11586053200196095,0.11586053200196095,0.13440631228993308,0.01854578028797213,111442,206909,111442
20220725-atp-2022-6116-105173-105376-278,2022-07-25,1.0,0.6534061887200985,0.6201456310679612,0.12012727001752799,0.12012727001752799,0.14428934159675746,0.024162071579229477,105173,105376,105173
20220725-atp-2022-6116-106423-211346-279,2022-07-25,0.0,0.7968447373816563,0.7662997459779849,0.6349615354928407,0.6349615354928407,0.5872153006859242,-0.04774623480691653,106423,211346,106423
20220725-atp-2022-6116-105902-136440-280,2022-07-25,1.0,0.5160077860147764,0.4885260370697264,0.2342484631983185,0.2342484631983185,0.2616056147555989,0.027357151557280412,105902,136440,105902
20220725-atp-2022-6116-106058-126205-282,2022-07-25,0.0,0.26974479088340353,0.31684981684981683,0.0727622522087311,0.0727622522087311,0.10039380643776247,0.027631554229031366,106058,126205,106058
20220725-atp-2022-6116-106218-126952-283,2022-07-25,0.0,0.5799882787596773,0.5294550810014728,0.33638640349861315,0.33638640349861315,0.2803226827982761,-0.05606372070033705,106218,126952,106218
20220725-atp-2022-6116-111460-125802-284,2022-07-25,0.0,0.11425478880130006,0.1423076923076923,0.013054156764029682,0.013054156764029682,0.020251479289940828,0.007197322525911145,111460,125802,111460
20220725-atp-2022-6116-104545-210097-286,2022-07-25,1.0,0.776234380614191,0.7333333333333334,0.05007105241911473,0.05007105241911473,0.07111111111111108,0.021040058691996356,104545,210097,104545
20220725-atp-2022-6116-111456-202385-287,2022-07-25,0.0,0.39810518574487674,0.4118181818181818,0.1584877389169628,0.1584877389169628,0.16959421487603304,0.011106475959070244,111456,202385,111456
20220725-atp-2022-6116-106121-126207-288,2022-07-25,0.0,0.26867016265465704,0.3162705667276051,0.07218365630087988,0.07218365630087988,0.10002707137820052,0.027843415077320646,106121,126207,106121
20220725-atp-2022-6116-105357-206909-289,2022-07-25,0.0,0.37178921021100997,0.4114441416893733,0.13822721682932657,0.13822721682932657,0.1692862817305051,0.031059064901178546,105357,206909,105357
20220725-atp-2022-6116-105173-211346-290,2022-07-25,1.0,0.6026615869522995,0.5622389306599833,0.15787781448326502,0.15787781448326502,0.1916347538297149,0.03375693934644988,105173,211346,105173
20220725-atp-2022-6116-105902-200282-291,2022-07-25,0.0,0.23678745114932476,0.30597014925373134,0.05606829702179386,0.05606829702179386,0.09361773223435063,0.03754943521255677,105902,200282,105902
20220725-atp-2022-6116-126205-126952-292,2022-07-25,1.0,0.7106555655613271,0.6561866125760648,0.08372020174063545,0.08372020174063545,0.11820764537192095,0.0344874436312855,126205,126952,126205
20220725-atp-2022-6116-105449-125802-293,2022-07-25,0.0,0.3318344431836269,0.36604361370716526,0.11011409768298773,0.11011409768298773,0.13398792713580043,0.023873829452812703,105449,125802,105449
20220725-atp-2022-6116-104545-202385-294,2022-07-25,0.0,0.44844892982110474,0.45254074784276127,0.20110644265769412,0.20110644265769412,0.20479312845808564,0.003686685800391526,104545,202385,104545
20220725-atp-2022-6116-126207-206909-295,2022-07-25,1.0,0.5092332069165337,0.48875165416850475,0.2408520451934298,0.2408520451934298,0.26137487111544017,0.02052282592201038,126207,206909,126207
20220725-atp-2022-6116-105173-200282-296,2022-07-25,0.0,0.32286115828752393,0.3450292397660819,0.10423932753076158,0.10423932753076158,0.11904517629356044,0.014805848762798862,105173,200282,105173
20220725-atp-2022-6116-125802-126205-297,2022-07-25,1.0,0.4386697583758212,0.4521072796934866,0.3150916401618589,0.3150916401618589,0.3001864329648713,-0.014905207196987624,125802,126205,125802
20220725-atp-2022-6116-126207-202385-298,2022-07-25,0.0,0.4086168474527228,0.431578947368421,0.16696772802220175,0.16696772802220175,0.18626038781163431,0.019292659789432565,126207,202385,126207
20220725-atp-2022-6116-125802-200282-299,2022-07-25,0.0,0.45866105790261846,0.45263157894736844,0.21036996603634914,0.21036996603634914,0.20487534626038784,-0.005494619775961301,125802,200282,125802
20220725-atp-2022-6116-200282-202385-300,2022-07-25,1.0,0.4801272606601442,0.48897707231040577,0.27026766510872563,0.27026766510872563,0.26114443262444426,-0.009123232484281374,200282,202385,200282
20220801-atp-2022-0418-111456-200325-239,2022-08-01,0.0,0.5008927292041386,0.489202291758484,0.25089352616957056,0.25089352616957056,0.2393188822617529,-0.01157464390781765,111456,200325,111456
20220801-atp-2022-0418-104918-144707-240,2022-08-01,0.0,0.709035425526675,0.6565349544072947,0.502731234651793,0.502731234651793,0.43103814635858856,-0.07169308829320448,104918,144707,104918
20220801-atp-2022-0418-125802-200624-243,2022-08-01,0.0,0.5401261513989764,0.5074626865671642,0.2917362594250699,0.2917362594250699,0.2575183782579639,-0.034217881167106,125802,200624,125802
20220801-atp-2022-0418-105173-105614-244,2022-08-01,1.0,0.8065307145023783,0.7661016949152543,0.03743036443096024,0.03743036443096024,0.05470841712151679,0.01727805269055655,105173,105614,105173
20220801-atp-2022-0418-106045-111581-247,2022-08-01,1.0,0.5421131315546649,0.52906548933039,0.20966038429467562,0.20966038429467562,0.22177931333962503,0.012118929044949406,106045,111581,106045
20220801-atp-2022-0418-106218-106401-248,2022-08-01,0.0,0.20936019550407006,0.2864321608040201,0.04383169146150244,0.04383169146150244,0.08204338274286004,0.038211691281357596,106218,106401,106218
20220801-atp-2022-0418-111153-126127-251,2022-08-01,1.0,0.1660198485830393,0.21951219512195122,0.6955228929574567,0.6955228929574567,0.6091612135633552,-0.08636167939410155,111153,126127,111153
20220801-atp-2022-0418-105902-127339-252,2022-08-01,0.0,0.48835221658009353,0.4889867841409692,0.2384878874386906,0.2384878874386906,0.2391080750645268,0.0006201876258362105,105902,127339,105902
20220801-atp-2022-0418-126952-136440-255,2022-08-01,0.0,0.6221462380124932,0.629032258064516,0.3870659414730979,0.3870659414730979,0.39568158168574386,0.008615640212645936,126952,136440,126952
20220801-atp-2022-0418-106415-202385-256,2022-08-01,1.0,0.18543481355781613,0.2534722222222222,0.6635164429635898,0.6635164429635898,0.5573037229938271,-0.10621271996976267,106415,202385,106415
20220801-atp-2022-0418-106378-133297-259,2022-08-01,1.0,0.6243870023238597,0.6284153005464479,0.14108512402325618,0.14108512402325618,0.13807518886798664,-0.0030099351552695386,106378,133297,106378
20220801-atp-2022-0418-126555-200615-260,2022-08-01,0.0,0.4564930760272527,0.4521988527724665,0.2083859284608231,0.2083859284608231,0.20448380244873485,-0.003902126012088253,126555,200615,126555
20220801-atp-2022-0418-106121-200670-263,2022-08-01,0.0,0.43510909802656633,0.45176695319961796,0.18931992718549212,0.18931992718549212,0.2040933800032658,0.014773452817773675,106121,200670,106121
20220801-atp-2022-0418-105332-105376-264,2022-08-01,1.0,0.42395078113157986,0.4407894736842105,0.33183270255891695,0.33183270255891695,0.31271641274238227,-0.01911628981653468,105332,105376,105332
20220801-atp-2022-0418-105676-106058-267,2022-08-01,0.0,0.6521500048443877,0.6206060606060606,0.4252996288185349,0.4252996288185349,0.38515188246097337,-0.04014774635756152,105676,106058,105676
20220801-atp-2022-0418-111578-207733-268,2022-08-01,0.0,0.24273418579377123,0.3048327137546468,0.05891988495296505,0.05891988495296505,0.09292298337502244,0.03400309842205739,111578,207733,111578
20220801-atp-2022-0418-128034-200325-270,2022-08-01,0.0,0.7342121569023251,0.6764705882352942,0.5390674913431645,0.5390674913431645,0.4576124567474049,-0.08145503459575953,128034,200325,128034
