g_id,memo,resolved,tokens,register_verdict
353,docs/evidence/tracking/g353_image_px_gate_reachability_2026-09-08.md,0,1,"| G348 | basketball | PARTIAL 2026-09-08 (852f7c28b; ACCEPT WITH CORRECTIONS) -- MEASURED -- the pod-wide census found 0 of 603 archived tracking tables carrying a court_calibration.json sidecar and no writer for one anywhere in src, local or deployed, so the row's court-coordinate premise is FALSE and no sidecar was fabricated; 602 headers declare coordinate_space image_px, which the unchanged harness rail also refuses. coordinate_contract REJECTs 30 of 30 sha-verified real windows drawn from 4 games including both WNBA tables (Wilson 95 pct CI 0.8865 to 1.0), so every other gate is NOT_APPLICABLE on every real arm and all 5 planted defects plus C0 are UNIDENTIFIABLE because arm construction needs the sidecar that does not exist. The harness has therefore still produced zero gate measurements on real pod output; successor G353 carries the image-space reachability work. Original text: OPEN -- allocated 2026-09-08 (astra midday review item B; codex build + finisher; follows G343 CLOSED AT LIMIT). GATE EXECUTION ON VALID FIXTURES: G343 found the coordinate contract intercepts 100 pct of every window so no metric gate has ever executed on a real table; row = census authentic calibration sidecars on the pod (never fabricate one), >= 30 non-frozen windows from >= 3 games with an unchanged positive control and contract-valid corrupted twins (frozen trajectory, id merge, scale/translate, mirror, ball shift), per-gate reached / evaluated / rejected denominators, per-defect detection with Wilson intervals (bar: every gate evaluates on the unchanged fixture; detection >= 0.80 and false rejection <= 0.05 per applicable defect; UNIDENTIFIABLE defects named; contract refusal never counted as detection). Spec: docs/evidence/tracking/specs/G348_spec.md -> worktree TBD. | docs/evidence/tracking/g348_gate_execution_2026-09-08.md | PARTIAL |"
353,docs/evidence/tracking/g353_prereg_2026-09-08.md,1,1,"| G348 | basketball | PARTIAL 2026-09-08 (852f7c28b; ACCEPT WITH CORRECTIONS) -- MEASURED -- the pod-wide census found 0 of 603 archived tracking tables carrying a court_calibration.json sidecar and no writer for one anywhere in src, local or deployed, so the row's court-coordinate premise is FALSE and no sidecar was fabricated; 602 headers declare coordinate_space image_px, which the unchanged harness rail also refuses. coordinate_contract REJECTs 30 of 30 sha-verified real windows drawn from 4 games including both WNBA tables (Wilson 95 pct CI 0.8865 to 1.0), so every other gate is NOT_APPLICABLE on every real arm and all 5 planted defects plus C0 are UNIDENTIFIABLE because arm construction needs the sidecar that does not exist. The harness has therefore still produced zero gate measurements on real pod output; successor G353 carries the image-space reachability work. Original text: OPEN -- allocated 2026-09-08 (astra midday review item B; codex build + finisher; follows G343 CLOSED AT LIMIT). GATE EXECUTION ON VALID FIXTURES: G343 found the coordinate contract intercepts 100 pct of every window so no metric gate has ever executed on a real table; row = census authentic calibration sidecars on the pod (never fabricate one), >= 30 non-frozen windows from >= 3 games with an unchanged positive control and contract-valid corrupted twins (frozen trajectory, id merge, scale/translate, mirror, ball shift), per-gate reached / evaluated / rejected denominators, per-defect detection with Wilson intervals (bar: every gate evaluates on the unchanged fixture; detection >= 0.80 and false rejection <= 0.05 per applicable defect; UNIDENTIFIABLE defects named; contract refusal never counted as detection). Spec: docs/evidence/tracking/specs/G348_spec.md -> worktree TBD. | docs/evidence/tracking/g348_gate_execution_2026-09-08.md | PARTIAL |"
354,docs/evidence/tracking/g354_ball_px_producer_fields_2026-09-08.md,4,15,## G354 result register
354,docs/evidence/tracking/g354_prereg_2026-09-08.md,1,1,## G354 result register
355,docs/evidence/tracking/g355_prereg_2026-09-08.md,1,1,"| G355 | basketball | DONE 2026-09-08 (b511bce99; ACCEPT) -- Both defects reproduced against the landed G341 code (ValueError at shot_router.py:68 on a frame yielding a single ORB descriptor; 0 propagation rows for a one-frame shot) and fixed additively, the descriptor guard recording the pair UNOBSERVABLE with reason too_few_descriptors and the propagator emitting one ANCHOR record per shot's first frame. 2/2 new and 8/8 landed tests pass; the golden rerun on the six landed sections is byte-identical (12/12 file checks, 3,907 unchanged propagation rows) except 18 additive ANCHOR rows; 0 threshold moves. Original text: OPEN -- allocated 2026-09-08 (from the G350 finisher; codex build + local finisher; robustness on the landed G341 code, no threshold moves). SHOT ROUTER ROBUSTNESS: the G350 finisher reproduced two defects in landed G341 adbc9ba94: shot_router.py raises ValueError on any frame pair whose second frame yields exactly one ORB descriptor (a full-corpus router pass aborted in under a minute), and floor_motion.propagate_frames emits no row for a shot's first frame so a one-frame shot has zero propagation records and downstream cut checks raise. Row = reproduce both with minimal constructs (premise), guard the descriptor shape as an UNOBSERVABLE pair with a reason code (frame stays in the denominator), emit an anchor row for every shot's first frame (existing columns unchanged), failing-then-passing tests, and a golden byte-identity rerun on the six landed G341 sections (only the additive anchor rows may differ). Spec: docs/evidence/tracking/specs/G355_spec.md -> worktree TBD. | docs/evidence/tracking/g355_shot_router_robustness_2026-09-08.md | DONE |"
355,docs/evidence/tracking/g355_shot_router_robustness_2026-09-08.md,0,1,"| G355 | basketball | DONE 2026-09-08 (b511bce99; ACCEPT) -- Both defects reproduced against the landed G341 code (ValueError at shot_router.py:68 on a frame yielding a single ORB descriptor; 0 propagation rows for a one-frame shot) and fixed additively, the descriptor guard recording the pair UNOBSERVABLE with reason too_few_descriptors and the propagator emitting one ANCHOR record per shot's first frame. 2/2 new and 8/8 landed tests pass; the golden rerun on the six landed sections is byte-identical (12/12 file checks, 3,907 unchanged propagation rows) except 18 additive ANCHOR rows; 0 threshold moves. Original text: OPEN -- allocated 2026-09-08 (from the G350 finisher; codex build + local finisher; robustness on the landed G341 code, no threshold moves). SHOT ROUTER ROBUSTNESS: the G350 finisher reproduced two defects in landed G341 adbc9ba94: shot_router.py raises ValueError on any frame pair whose second frame yields exactly one ORB descriptor (a full-corpus router pass aborted in under a minute), and floor_motion.propagate_frames emits no row for a shot's first frame so a one-frame shot has zero propagation records and downstream cut checks raise. Row = reproduce both with minimal constructs (premise), guard the descriptor shape as an UNOBSERVABLE pair with a reason code (frame stays in the denominator), emit an anchor row for every shot's first frame (existing columns unchanged), failing-then-passing tests, and a golden byte-identity rerun on the six landed G341 sections (only the additive anchor rows may differ). Spec: docs/evidence/tracking/specs/G355_spec.md -> worktree TBD. | docs/evidence/tracking/g355_shot_router_robustness_2026-09-08.md | DONE |"
356,docs/evidence/tracking/g356_full_section_gate_execution_2026-09-08.md,1,11,"| G353 | all (basketball fixtures first) | PARTIAL -- BAR NOT MET 2026-09-08 (3b1da66e1; ACCEPT WITH CORRECTIONS) -- 16 of 18 harness rows are image-space computable; on the 30 G348 fixture windows the additive evaluate_image_space path (rail unchanged, scorable=False on every row) detects the frozen, id-merge and ball-shift plants at 1.0 (30/30, 30/30, 27/27) but only 2 of the 11 gates evaluated on the unchanged arm keep false rejection at or below 0.05 (insufficient_data rejects 30/30 because every 2 s window is under the 30-frame floor). The pod census shows 653 tables, 644 declaring image_px and 0 carrying frame dimensions, with the ball embedded on player rows. Successor G356. Original text: OPEN -- allocated 2026-09-08 (from G348 PARTIAL; astra suspicion list: shared early refusal; codex build + local finisher). IMAGE-SPACE GATE REACHABILITY: G348 measured 0 of 603 archived pod tracking tables with a court_calibration.json sidecar (listing 603 to 607, rotating corpus), 602 of 607 headers declaring coordinate_space image_px, and the rail (tracking_schema.py accepted court spaces only) making coordinate_contract REJECT 30 of 30 real windows (Wilson 95 pct CI 0.8865 to 1.0), so every other gate is NOT_APPLICABLE on 100 pct of real pod output; the harness has produced zero gate measurements on real tracking output and cannot grade any producer change (G333, G352). The rail stays (pixels are never a scorable game). Row = an ADDITIVE evaluate_image_space entry point beside the unchanged evaluate(): image-space-computable gates (frozen liveness, id churn, detection density, jump p95 in px per s, ball presence, containment) run on image_px rows with scorable=False stamped on every output row and court-only gates NOT_APPLICABLE with reason court_space_required; gate execution on the 30 G348 fixtures with the identifiable planted defects (frozen, id merge, ball shift; scale and mirror UNIDENTIFIABLE by construction); pod-wide reachability census (metadata only). Bar: >= 3 image-space gates EVALUATED on >= 90 pct of A0 windows, A0 false rejection <= 0.05 per gate, detection >= 0.80 per identifiable defect, evaluate() byte-identical on the existing tests, 0 src edits, 0 changes to the accepted-space sets. Spec: docs/evidence/tracking/specs/G353_spec.md -> worktree TBD. | docs/evidence/tracking/g353_image_px_gate_reachability_2026-09-08.md | PARTIAL |"
357,docs/evidence/tracking/g357_ball_ownership_px_attempt2_2026-09-08.md,4,10,"| G363 | basketball | C0 on the blind reference = 0 TP/549 held-out, 8 FP; phase-1 share 0.014572 superseded; G357 beside. sha256 identity rebuilt 881/881 + 1,762/1,762 neighbours post-pod-loss, 0 UNKNOWN-ALIGNMENT. A1-A7 sequential; winner A7 (960px, conf .05, causal NMS) = 2/549, Wilson lo 0.00305 vs bar 0.90, FP/N_absent 0.73251 vs 0.01; 285 VISIBLE / 243 ABSENT; A8 LIMIT, 0 audited boxes; nearest pred median 487.50 px vs 12.33 px tolerance = wrong object; rater centres differ 36.39 px. Tests 11+1. Two REJECTs: B2 cured; Q1 amendment by commit order, no seal; Q2/Q4 unadopted; 196 Q6 hits in sealed artifacts. | g363_ball_coverage_2026-09-09.md; g363_ball_coverage_2026-09-09/{prereg, amendment, frames.csv, ratings.csv, identity.csv, predictions.csv, frame_scores.csv, arms.csv, summary.json, centre_diagnostic.json, eye_check/}; G363_ADJUDICATION_2026-09-10.md; G363_VERIFY_REJECT_2026-09-10.md; G363_VERIFY_fix1b_REJECT_2026-09-10.md | **CLOSED AT LIMIT (adjudicated) -- ball detection with the deployed route is absent on blind broadcast frames; licenses NO ball-derived feature until a detector-replacement row passes; the x3 line is closed** |"
357,docs/evidence/tracking/g357_prereg_2026-09-08.md,1,1,"| G363 | basketball | C0 on the blind reference = 0 TP/549 held-out, 8 FP; phase-1 share 0.014572 superseded; G357 beside. sha256 identity rebuilt 881/881 + 1,762/1,762 neighbours post-pod-loss, 0 UNKNOWN-ALIGNMENT. A1-A7 sequential; winner A7 (960px, conf .05, causal NMS) = 2/549, Wilson lo 0.00305 vs bar 0.90, FP/N_absent 0.73251 vs 0.01; 285 VISIBLE / 243 ABSENT; A8 LIMIT, 0 audited boxes; nearest pred median 487.50 px vs 12.33 px tolerance = wrong object; rater centres differ 36.39 px. Tests 11+1. Two REJECTs: B2 cured; Q1 amendment by commit order, no seal; Q2/Q4 unadopted; 196 Q6 hits in sealed artifacts. | g363_ball_coverage_2026-09-09.md; g363_ball_coverage_2026-09-09/{prereg, amendment, frames.csv, ratings.csv, identity.csv, predictions.csv, frame_scores.csv, arms.csv, summary.json, centre_diagnostic.json, eye_check/}; G363_ADJUDICATION_2026-09-10.md; G363_VERIFY_REJECT_2026-09-10.md; G363_VERIFY_fix1b_REJECT_2026-09-10.md | **CLOSED AT LIMIT (adjudicated) -- ball detection with the deployed route is absent on blind broadcast frames; licenses NO ball-derived feature until a detector-replacement row passes; the x3 line is closed** |"
357,docs/evidence/tracking/g357_prereg_fix1b_2026-09-08.md,1,1,"| G363 | basketball | C0 on the blind reference = 0 TP/549 held-out, 8 FP; phase-1 share 0.014572 superseded; G357 beside. sha256 identity rebuilt 881/881 + 1,762/1,762 neighbours post-pod-loss, 0 UNKNOWN-ALIGNMENT. A1-A7 sequential; winner A7 (960px, conf .05, causal NMS) = 2/549, Wilson lo 0.00305 vs bar 0.90, FP/N_absent 0.73251 vs 0.01; 285 VISIBLE / 243 ABSENT; A8 LIMIT, 0 audited boxes; nearest pred median 487.50 px vs 12.33 px tolerance = wrong object; rater centres differ 36.39 px. Tests 11+1. Two REJECTs: B2 cured; Q1 amendment by commit order, no seal; Q2/Q4 unadopted; 196 Q6 hits in sealed artifacts. | g363_ball_coverage_2026-09-09.md; g363_ball_coverage_2026-09-09/{prereg, amendment, frames.csv, ratings.csv, identity.csv, predictions.csv, frame_scores.csv, arms.csv, summary.json, centre_diagnostic.json, eye_check/}; G363_ADJUDICATION_2026-09-10.md; G363_VERIFY_REJECT_2026-09-10.md; G363_VERIFY_fix1b_REJECT_2026-09-10.md | **CLOSED AT LIMIT (adjudicated) -- ball detection with the deployed route is absent on blind broadcast frames; licenses NO ball-derived feature until a detector-replacement row passes; the x3 line is closed** |"
358,docs/evidence/tracking/g358_full_section_gate_execution_v2_2026-09-08.md,5,10,"| G368 | all (basketball fixtures first) | premise HOLDS (motion share median 0.279919, p10 0.032064, p90 0.832640; 44 fresh-repl sections/10 videos -- G366's 59 lost with the pod, 6 survivors DIFFER; G358 sealed 34: 0.507295); held runs 8/146/361 p50/p90/max, 0.903985 rows in runs >= 2; attribution 1.000000 of 114,064 held steps (file:line), 12 branches (CLAMP_OR_SUBPIXEL 0.584961 branch-unresolved, COAST_LOST 0.412200, BBOX_FROZEN 0.002900); controls 10/10 exact; M1 removes held tails; no-coast 0.164718; coast_row_share 0.382881/0.462025/0.284535 > 0.20 -> PROPOSED position_source; strip TOTAL 364,333 > 204,800 sealed; tests 17+1 | g368_evaluated_tick_motion_2026-09-09.md; g368_evaluated_tick_motion_2026-09-09/{prereg, motion.csv, held_runs.csv, attribution.csv, consequence.csv, controls.csv, summary.json, fresh_sections_replacement.csv, strips/, PROPOSED_position_source.md}; G368_VERIFY_att1_CLOSED_AT_LIMIT_2026-09-10.md; G368_VERIFY_2026-09-10.md | **CLOSED AT LIMIT (adjudicated) -- licenses the M1 held-tail removal and the position_source proposal as a research note only; per-branch attribution needs producer fields the tables lack** |"
358,docs/evidence/tracking/g358_prereg_2026-09-08.md,1,1,"| G368 | all (basketball fixtures first) | premise HOLDS (motion share median 0.279919, p10 0.032064, p90 0.832640; 44 fresh-repl sections/10 videos -- G366's 59 lost with the pod, 6 survivors DIFFER; G358 sealed 34: 0.507295); held runs 8/146/361 p50/p90/max, 0.903985 rows in runs >= 2; attribution 1.000000 of 114,064 held steps (file:line), 12 branches (CLAMP_OR_SUBPIXEL 0.584961 branch-unresolved, COAST_LOST 0.412200, BBOX_FROZEN 0.002900); controls 10/10 exact; M1 removes held tails; no-coast 0.164718; coast_row_share 0.382881/0.462025/0.284535 > 0.20 -> PROPOSED position_source; strip TOTAL 364,333 > 204,800 sealed; tests 17+1 | g368_evaluated_tick_motion_2026-09-09.md; g368_evaluated_tick_motion_2026-09-09/{prereg, motion.csv, held_runs.csv, attribution.csv, consequence.csv, controls.csv, summary.json, fresh_sections_replacement.csv, strips/, PROPOSED_position_source.md}; G368_VERIFY_att1_CLOSED_AT_LIMIT_2026-09-10.md; G368_VERIFY_2026-09-10.md | **CLOSED AT LIMIT (adjudicated) -- licenses the M1 held-tail removal and the position_source proposal as a research note only; per-branch attribution needs producer fields the tables lack** |"
